request,response
"GET /get_video_info?html5=1&video_id=2bZY9o--gFQ&cpn=-8FvRtDZMMKfS30p&eurl&ps=desktop-polymer&el=adunit&hl=en_US&aqi=X-UOYP2-G5SCywWmr7ywCg&sts=18645&lact=208&cbr=Chrome&cbrver=87.0.4280.88&c=WEB&cver=2.20210120.08.00&cplayer=UNIPLAYER&cos=Windows&cosver=10.0&cplatform=DESKTOP&adformat=15_2_1&slot_pos=0&break_type=1&encoded_ad_playback_context=CA8QAhgBKgtsdWJGRFBpNnRtTUIWWC1VT1lQMi1HNVNDeXdXbXI3eXdDZ1gAYAF14eJ6P4ABmHWQA-egtYGRDQ%253D%253D&iv_load_policy=1&autoplay=1&width=1446&height=813&content_v=lubFDPi6tmM&living_room_app_mode=LIVING_ROOM_APP_MODE_UNSPECIFIED HTTP/1.1
Host: www.youtube.com
Connection: close
X-YouTube-Device: cbr=Chrome&cbrver=87.0.4280.88&ceng=WebKit&cengver=537.36&cos=Windows&cosver=10.0&cplatform=DESKTOP
X-YouTube-Page-Label: youtube.desktop.web_20210120_08_RC00
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36
X-YouTube-Page-CL: 352834919
X-YouTube-Utc-Offset: 180
X-YouTube-Client-Name: 1
X-YouTube-Client-Version: 2.20210120.08.00
X-YouTube-Time-Zone: Europe/Moscow
X-YouTube-Ad-Signals: dt=1611588962294&flash=0&frm&u_tz=180&u_his=3&u_java&u_h=1080&u_w=1920&u_ah=1080&u_aw=1920&u_cd=24&u_nplug=3&u_nmime=4&bc=31&bih=1007&biw=1903&brdim=0%2C0%2C0%2C0%2C1920%2C0%2C1920%2C1080%2C1920%2C1007&vis=1&wgl=true&ca_type=image
Accept: */*
Sec-Fetch-Site: same-origin
Sec-Fetch-Mode: cors
Sec-Fetch-Dest: empty
Referer: https://www.youtube.com/watch?v=lubFDPi6tmM
Accept-Encoding: gzip, deflate
Accept-Language: en-US,en;q=0.9
Cookie: YSC=K4U0auZkH0Y; VISITOR_INFO1_LIVE=eUK2PC8HKm4; GPS=1; CONSENT=WP.28fc1d","HTTP/1.1 200 OK
Strict-Transport-Security: max-age=31536000
Cache-Control: no-store
Expires: Tue, 27 Apr 1971 19:44:06 GMT
X-Frame-Options: SAMEORIGIN
Content-Type: application/x-www-form-urlencoded
X-Content-Type-Options: nosniff
Date: Mon, 25 Jan 2021 15:36:02 GMT
Server: YouTube Frontend Proxy
X-XSS-Protection: 0
Alt-Svc: h3-29="":443""; ma=2592000,h3-T051="":443""; ma=2592000,h3-Q050="":443""; ma=2592000,h3-Q046="":443""; ma=2592000,h3-Q043="":443""; ma=2592000,quic="":443""; ma=2592000; v=""46,43""
Connection: close
Content-Length: 94556"
"GET /videoplayback?expire=1611610559&ei=X-UOYL-WGIfa7gTM3qaYDA&ip=188.234.16.209&id=o-AMhlVJFx8zer-LKVFQd7qumZFBRZErAbz8YMPI57bCfx&itag=251&source=youtube&requiressl=yes&mh=rw&mm=31%2C29&mn=sn-xguxaxjvh-31oe%2Csn-n8v7kn7y&ms=au%2Crdu&mv=m&mvi=3&pcm2cms=yes&pl=22&gcr=ru&initcwndbps=1561250&vprv=1&mime=audio%2Fwebm&ns=JvOSDt2uLTOhzPsG69BLOMIF&gir=yes&clen=83924255&dur=6207.461&lmt=1537630871712016&mt=1611588048&fvip=14&keepalive=yes&c=WEB&n=GZg_rxi2FNGqHA&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cgcr%2Cvprv%2Cmime%2Cns%2Cgir%2Cclen%2Cdur%2Clmt&sig=AOq0QJ8wRQIgSsF8iXbQspnhBw_WryCaJTWaGVHRAbap_yAQNmtowNgCIQD-eNDrquixgBex_wV_gdkpzMCBxOy_0HQ13oK8kIpXIw%3D%3D&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpcm2cms%2Cpl%2Cinitcwndbps&lsig=AG3C_xAwRgIhAOtUWR2NKdgdoZldHzNmdtlbNvHw7603MYIwxdyYMhMuAiEAwuztalqDs6-vyJz7GElUcCP-S6CCJHIePRR7QiB4b78%3D&alr=yes&cpn=NH5HfttCrUAFk2TK&cver=2.20210120.08.00&range=0-76852&rn=2&rbuf=0 HTTP/1.1
Host: r3---sn-xguxaxjvh-31oe.googlevideo.com
Connection: close
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36
Accept: */*
Origin: https://www.youtube.com
Sec-Fetch-Site: cross-site
Sec-Fetch-Mode: cors
Sec-Fetch-Dest: empty
Referer: https://www.youtube.com/
Accept-Encoding: gzip, deflate
Accept-Language: en-US,en;q=0.9","HTTP/1.1 200 OK
Last-Modified: Sat, 22 Sep 2018 15:41:11 GMT
Content-Type: audio/webm
Date: Mon, 25 Jan 2021 15:36:02 GMT
Expires: Mon, 25 Jan 2021 15:36:02 GMT
Cache-Control: private, max-age=21297
Accept-Ranges: bytes
Content-Length: 76853
Connection: keep-alive
Alt-Svc: h3-29="":443""; ma=2592000,h3-T051="":443""; ma=2592000,h3-Q050="":443""; ma=2592000,h3-Q046="":443""; ma=2592000,h3-Q043="":443""; ma=2592000,quic="":443""; ma=2592000; v=""46,43""
Access-Control-Allow-Origin: https://www.youtube.com
Access-Control-Allow-Credentials: true
Timing-Allow-Origin: https://www.youtube.com
Access-Control-Expose-Headers: Client-Protocol, Content-Length, Content-Type, X-Bandwidth-Est, X-Bandwidth-Est2, X-Bandwidth-Est3, X-Bandwidth-App-Limited, X-Bandwidth-Est-App-Limited, X-Bandwidth-Est-Comp, X-Bandwidth-Avg, X-Head-Time-Millis, X-Head-Time-Sec, X-Head-Seqnum, X-Response-Itag, X-Restrict-Formats-Hint, X-Sequence-Num, X-Segment-Lmt, X-Walltime-Ms
Vary: Origin
Cross-Origin-Resource-Policy: cross-origin
X-Content-Type-Options: nosniff
Server: gvs 1.0"
"POST /api/stats/qoe?event=streamingstats&fmt=244&afmt=251&cpn=NH5HfttCrUAFk2TK&ei=X-UOYKXdGY7L7ATov5CYCA&el=detailpage&docid=lubFDPi6tmM&ns=yt&fexp=23857948%2C23890959%2C23940247%2C23964950%2C23969934%2C23971175%2C23973488%2C23976578%2C23983731%2C23991863&cl=352310174&seq=1&cbr=Chrome&cbrver=87.0.4280.88&c=WEB&cver=2.20210120.08.00&cplayer=UNIPLAYER&cos=Windows&cosver=10.0&cplatform=DESKTOP&vps=0.000:N,0.010:N&afs=0.010:251::i&vfs=0.010:244:244::r&view=0.010:1446:813&bwe=0.010:130000&vis=0.010:0&cmt=0.010:0.000&bh=0.010:0.000 HTTP/1.1
Host: www.youtube.com
Connection: close
Content-Length: 0
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36
Content-Type: text/plain;charset=UTF-8
Accept: */*
Origin: https://www.youtube.com
Sec-Fetch-Site: same-origin
Sec-Fetch-Mode: no-cors
Sec-Fetch-Dest: empty
Referer: https://www.youtube.com/watch?v=lubFDPi6tmM
Accept-Encoding: gzip, deflate
Accept-Language: en-US,en;q=0.9
Cookie: YSC=K4U0auZkH0Y; VISITOR_INFO1_LIVE=eUK2PC8HKm4; GPS=1; CONSENT=WP.28fc1d","HTTP/1.1 204 No Content
Content-Type: text/html; charset=UTF-8
Date: Mon, 25 Jan 2021 15:36:02 GMT
Pragma: no-cache
Expires: Fri, 01 Jan 1990 00:00:00 GMT
Cache-Control: no-cache, must-revalidate
Access-Control-Allow-Origin: https://www.youtube.com
Access-Control-Allow-Credentials: true
X-Content-Type-Options: nosniff
Server: Video Stats Server
Content-Length: 0
X-XSS-Protection: 0
X-Frame-Options: SAMEORIGIN
Alt-Svc: h3-29="":443""; ma=2592000,h3-T051="":443""; ma=2592000,h3-Q050="":443""; ma=2592000,h3-Q046="":443""; ma=2592000,h3-Q043="":443""; ma=2592000,quic="":443""; ma=2592000; v=""46,43""
Connection: close"
"GET /s/player/bfb74eaf/player_ias.vflset/en_US/miniplayer.js HTTP/1.1
Host: www.youtube.com
Connection: close
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36
Accept: */*
Sec-Fetch-Site: same-origin
Sec-Fetch-Mode: no-cors
Sec-Fetch-Dest: script
Referer: https://www.youtube.com/watch?v=lubFDPi6tmM
Accept-Encoding: gzip, deflate
Accept-Language: en-US,en;q=0.9
Cookie: YSC=K4U0auZkH0Y; VISITOR_INFO1_LIVE=eUK2PC8HKm4; GPS=1; CONSENT=WP.28fc1d","HTTP/1.1 200 OK
Accept-Ranges: bytes
Vary: Accept-Encoding, Origin
Content-Type: text/javascript
Cross-Origin-Resource-Policy: cross-origin
Content-Length: 6739
Date: Sat, 23 Jan 2021 22:18:39 GMT
Expires: Sun, 23 Jan 2022 22:18:39 GMT
Last-Modified: Mon, 18 Jan 2021 01:14:41 GMT
X-Content-Type-Options: nosniff
Server: sffe
X-XSS-Protection: 0
Cache-Control: public, max-age=31536000
Age: 148643
Alt-Svc: h3-29="":443""; ma=2592000,h3-T051="":443""; ma=2592000,h3-Q050="":443""; ma=2592000,h3-Q046="":443""; ma=2592000,h3-Q043="":443""; ma=2592000,quic="":443""; ma=2592000; v=""46,43""
Connection: close"
"GET /s/player/bfb74eaf/player_ias.vflset/en_US/remote.js HTTP/1.1
Host: www.youtube.com
Connection: close
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36
Accept: */*
Sec-Fetch-Site: same-origin
Sec-Fetch-Mode: no-cors
Sec-Fetch-Dest: script
Referer: https://www.youtube.com/watch?v=lubFDPi6tmM
Accept-Encoding: gzip, deflate
Accept-Language: en-US,en;q=0.9
Cookie: YSC=K4U0auZkH0Y; VISITOR_INFO1_LIVE=eUK2PC8HKm4; GPS=1; CONSENT=WP.28fc1d","HTTP/1.1 200 OK
Accept-Ranges: bytes
Vary: Accept-Encoding, Origin
Content-Type: text/javascript
Cross-Origin-Resource-Policy: cross-origin
Content-Length: 96881
Date: Mon, 25 Jan 2021 12:00:53 GMT
Expires: Tue, 25 Jan 2022 12:00:53 GMT
Last-Modified: Mon, 18 Jan 2021 01:14:41 GMT
X-Content-Type-Options: nosniff
Server: sffe
X-XSS-Protection: 0
Cache-Control: public, max-age=31536000
Age: 12909
Alt-Svc: h3-29="":443""; ma=2592000,h3-T051="":443""; ma=2592000,h3-Q050="":443""; ma=2592000,h3-Q046="":443""; ma=2592000,h3-Q043="":443""; ma=2592000,quic="":443""; ma=2592000; v=""46,43""
Connection: close"
"GET /s/player/bfb74eaf/player_ias.vflset/en_US/annotations_module.js HTTP/1.1
Host: www.youtube.com
Connection: close
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36
Accept: */*
Sec-Fetch-Site: same-origin
Sec-Fetch-Mode: no-cors
Sec-Fetch-Dest: script
Referer: https://www.youtube.com/watch?v=lubFDPi6tmM
Accept-Encoding: gzip, deflate
Accept-Language: en-US,en;q=0.9
Cookie: YSC=K4U0auZkH0Y; VISITOR_INFO1_LIVE=eUK2PC8HKm4; GPS=1; CONSENT=WP.28fc1d","HTTP/1.1 200 OK
Accept-Ranges: bytes
Vary: Accept-Encoding, Origin
Content-Type: text/javascript
Cross-Origin-Resource-Policy: cross-origin
Content-Length: 67270
Date: Tue, 19 Jan 2021 16:56:50 GMT
Expires: Wed, 19 Jan 2022 16:56:50 GMT
Last-Modified: Mon, 18 Jan 2021 01:14:41 GMT
X-Content-Type-Options: nosniff
Server: sffe
X-XSS-Protection: 0
Cache-Control: public, max-age=31536000
Age: 513552
Alt-Svc: h3-29="":443""; ma=2592000,h3-T051="":443""; ma=2592000,h3-Q050="":443""; ma=2592000,h3-Q046="":443""; ma=2592000,h3-Q043="":443""; ma=2592000,quic="":443""; ma=2592000; v=""46,43""
Connection: close"
"GET /s/player/bfb74eaf/player_ias.vflset/en_US/endscreen.js HTTP/1.1
Host: www.youtube.com
Connection: close
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36
Accept: */*
Sec-Fetch-Site: same-origin
Sec-Fetch-Mode: no-cors
Sec-Fetch-Dest: script
Referer: https://www.youtube.com/watch?v=lubFDPi6tmM
Accept-Encoding: gzip, deflate
Accept-Language: en-US,en;q=0.9
Cookie: YSC=K4U0auZkH0Y; VISITOR_INFO1_LIVE=eUK2PC8HKm4; GPS=1; CONSENT=WP.28fc1d","HTTP/1.1 200 OK
Accept-Ranges: bytes
Vary: Accept-Encoding, Origin
Content-Type: text/javascript
Cross-Origin-Resource-Policy: cross-origin
Content-Length: 26414
Date: Tue, 19 Jan 2021 16:56:50 GMT
Expires: Wed, 19 Jan 2022 16:56:50 GMT
Last-Modified: Mon, 18 Jan 2021 01:14:41 GMT
X-Content-Type-Options: nosniff
Server: sffe
X-XSS-Protection: 0
Cache-Control: public, max-age=31536000
Age: 513552
Alt-Svc: h3-29="":443""; ma=2592000,h3-T051="":443""; ma=2592000,h3-Q050="":443""; ma=2592000,h3-Q046="":443""; ma=2592000,h3-Q043="":443""; ma=2592000,quic="":443""; ma=2592000; v=""46,43""
Connection: close"
"GET /sodar/56-y-0RG.js HTTP/1.1
Host: tpc.googlesyndication.com
Connection: close
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36
Accept: */*
Sec-Fetch-Site: cross-site
Sec-Fetch-Mode: no-cors
Sec-Fetch-Dest: script
Referer: https://www.youtube.com/
Accept-Encoding: gzip, deflate
Accept-Language: en-US,en;q=0.9","HTTP/1.1 200 OK
Accept-Ranges: bytes
Vary: Accept-Encoding
Content-Type: text/javascript
Cross-Origin-Resource-Policy: cross-origin
Timing-Allow-Origin: *
Content-Length: 41684
Date: Sat, 23 Jan 2021 03:49:23 GMT
Expires: Sun, 23 Jan 2022 03:49:23 GMT
Last-Modified: Tue, 03 Mar 2020 20:15:00 GMT
X-Content-Type-Options: nosniff
Server: sffe
X-XSS-Protection: 0
Age: 215199
Cache-Control: public, max-age=31536000
Alt-Svc: h3-29="":443""; ma=2592000,h3-T051="":443""; ma=2592000,h3-Q050="":443""; ma=2592000,h3-Q046="":443""; ma=2592000,h3-Q043="":443""; ma=2592000,quic="":443""; ma=2592000; v=""46,43""
Connection: close"
"GET /s/roboto/v20/KFOmCnqEu92Fr1Mu5mxKOzY.woff2 HTTP/1.1
Host: fonts.gstatic.com
Connection: close
Origin: https://www.youtube.com
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36
Accept: */*
Sec-Fetch-Site: cross-site
Sec-Fetch-Mode: cors
Sec-Fetch-Dest: font
Referer: https://fonts.googleapis.com/
Accept-Encoding: gzip, deflate
Accept-Language: en-US,en;q=0.9","HTTP/1.1 200 OK
Accept-Ranges: bytes
Content-Type: font/woff2
Access-Control-Allow-Origin: *
Timing-Allow-Origin: *
Content-Length: 9900
Date: Tue, 19 Jan 2021 05:03:01 GMT
Expires: Wed, 19 Jan 2022 05:03:01 GMT
Last-Modified: Wed, 24 Jul 2019 01:18:51 GMT
X-Content-Type-Options: nosniff
Server: sffe
X-XSS-Protection: 0
Cache-Control: public, max-age=31536000
Age: 556381
Alt-Svc: h3-29="":443""; ma=2592000,h3-T051="":443""; ma=2592000,h3-Q050="":443""; ma=2592000,h3-Q046="":443""; ma=2592000,h3-Q043="":443""; ma=2592000,quic="":443""; ma=2592000; v=""46,43""
Connection: close"
"GET /ServiceLogin?service=youtube&uilel=3&passive=true&continue=https%3A%2F%2Fwww.youtube.com%2Fsignin%3Faction_handle_signin%3Dtrue%26app%3Ddesktop%26hl%3Den%26next%3D%252Fsignin_passive%26feature%3Dpassive&hl=en HTTP/1.1
Host: accounts.google.com
Connection: close
Upgrade-Insecure-Requests: 1
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36
Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.9
Sec-Fetch-Site: cross-site
Sec-Fetch-Mode: navigate
Sec-Fetch-Dest: iframe
Referer: https://www.youtube.com/
Accept-Encoding: gzip, deflate
Accept-Language: en-US,en;q=0.9
Cookie: ANID=AHWqTUmZPdkWJ6SCi6uxGUsU1RYE6_I21dbZkpva5dypiVBnmRgyou24SP-CkQt0; 1P_JAR=2021-01-25-15; NID=207=ZkzO6_xkI4eJTwA3rooCS5ZHKs5zERXLbQOgPGiU2xQEkcOBGHKtzokr17P-wheG1e-bXsrXkPFQ3kUOQi3sEau0s49c00RWtmXWFgho_d9nV3DyNDlHB9soynqFlIbPDCBUbTtZ9BaZaSjzLZqP-H4C0Ik4ccVs74frTizwjwU","HTTP/1.1 200 OK
Content-Type: text/html; charset=utf-8
X-Frame-Options: DENY
x-auto-login: realm=com.google&args=service%3Dyoutube%26continue%3Dhttps%253A%252F%252Fwww.youtube.com%252Fsignin%253Faction_handle_signin%253Dtrue%2526app%253Ddesktop%2526hl%253Den%2526next%253D%25252Fsignin_passive%2526feature%253Dpassive
Cache-Control: no-cache, no-store, max-age=0, must-revalidate
Pragma: no-cache
Expires: Mon, 01 Jan 1990 00:00:00 GMT
Date: Mon, 25 Jan 2021 15:36:02 GMT
Strict-Transport-Security: max-age=31536000; includeSubDomains
Content-Security-Policy: script-src 'report-sample' 'nonce-UDsfVWpjlwMJpifRHivJSw' 'unsafe-inline' 'unsafe-eval';object-src 'none';base-uri 'self';report-uri /cspreport
X-Content-Type-Options: nosniff
X-XSS-Protection: 1; mode=block
Server: GSE
Set-Cookie: __Host-GAPS=1:_Ze54paOAFoUT8HDA25qMRjw9UGc3w:tGYKETOv26h8k5nN;Path=/;Expires=Wed, 25-Jan-2023 15:36:02 GMT;Secure;HttpOnly;Priority=HIGH
Alt-Svc: h3-29="":443""; ma=2592000,h3-T051="":443""; ma=2592000,h3-Q050="":443""; ma=2592000,h3-Q046="":443""; ma=2592000,h3-Q043="":443""; ma=2592000,quic="":443""; ma=2592000; v=""46,43""
Connection: close
Content-Length: 1632819"
"POST /api/stats/qoe?event=streamingstats&fmt=247&afmt=251&cpn=-8FvRtDZMMKfS30p&ei=YuUOYJaID8OBpASZ7C8&el=adunit&docid=2bZY9o--gFQ&content_v=lubFDPi6tmM&ns=yt&fexp=23857948%2C23890959%2C23940247%2C23964950%2C23969934%2C23971175%2C23973488%2C23976578%2C23983731%2C23991863&cl=352310174&adformat=15_2_1&seq=1&cbr=Chrome&cbrver=87.0.4280.88&c=WEB&cver=2.20210120.08.00&cplayer=UNIPLAYER&cos=Windows&cosver=10.0&cplatform=DESKTOP&vps=0.000:N,0.711:N&afs=0.711:251::i&vfs=0.711:247:247::r&view=0.711:1280:720&bwe=0.711:130000&bat=0.711:1:1&vis=0.711:3&cmt=0.711:0.000&bh=0.711:0.000 HTTP/1.1
Host: www.youtube.com
Connection: close
Content-Length: 0
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36
Content-Type: text/plain;charset=UTF-8
Accept: */*
Origin: https://www.youtube.com
Sec-Fetch-Site: same-origin
Sec-Fetch-Mode: no-cors
Sec-Fetch-Dest: empty
Referer: https://www.youtube.com/watch?v=lubFDPi6tmM
Accept-Encoding: gzip, deflate
Accept-Language: en-US,en;q=0.9
Cookie: YSC=K4U0auZkH0Y; VISITOR_INFO1_LIVE=eUK2PC8HKm4; GPS=1; CONSENT=WP.28fc1d","HTTP/1.1 204 No Content
Content-Type: text/html; charset=UTF-8
Date: Mon, 25 Jan 2021 15:36:03 GMT
Pragma: no-cache
Expires: Fri, 01 Jan 1990 00:00:00 GMT
Cache-Control: no-cache, must-revalidate
Access-Control-Allow-Origin: https://www.youtube.com
Access-Control-Allow-Credentials: true
X-Content-Type-Options: nosniff
Server: Video Stats Server
Content-Length: 0
X-XSS-Protection: 0
X-Frame-Options: SAMEORIGIN
Alt-Svc: h3-29="":443""; ma=2592000,h3-T051="":443""; ma=2592000,h3-Q050="":443""; ma=2592000,h3-Q046="":443""; ma=2592000,h3-Q043="":443""; ma=2592000,quic="":443""; ma=2592000; v=""46,43""
Connection: close"
"GET /videoplayback?expire=1611610562&ei=YuUOYP_EDI_OyQXZlJKIBg&ip=188.234.16.209&id=o-AE-Kbxwvk6MBPSjrTdLHyQFe7kyeTz_537d7LoaOq_x-&itag=251&source=youtube&requiressl=yes&mh=m9&mm=31%2C29&mn=sn-xguxaxjvh-31oe%2Csn-n8v7zns7&ms=au%2Crdu&mv=m&mvi=1&pl=22&ctier=L&initcwndbps=1561250&vprv=1&mime=audio%2Fwebm&ns=NRnsMOAn-ZcSlEgLzgVWh08F&gir=yes&clen=273916&dur=15.021&lmt=1609765487635677&mt=1611588048&fvip=12&keepalive=yes&c=WEB&txp=5432434&n=rG7G-nFADBvzzw&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cctier%2Cvprv%2Cmime%2Cns%2Cgir%2Cclen%2Cdur%2Clmt&sig=AOq0QJ8wRgIhAPa8DDOQDHsHGy6ZPfIJXbhHAUsC0f140Ku-xZbpFKG0AiEAjlGX5AlBssz0_fMpRG4tjRqp0SEi5MC7Mv3frfc_j4Y%3D&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AG3C_xAwRQIgOZizyJ8JVW6qEPBCVmLiS2jAG60MFtrM7gIgPZ9YjxoCIQD9VuKwXJBpBj_O3sDdmRKsp6xvOD7caFRN2RaVY7GvtQ%3D%3D&alr=yes&cpn=-8FvRtDZMMKfS30p&cver=2.20210120.08.00&range=0-65835&rn=4&rbuf=0 HTTP/1.1
Host: r1---sn-xguxaxjvh-31oe.googlevideo.com
Connection: close
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36
Accept: */*
Origin: https://www.youtube.com
Sec-Fetch-Site: cross-site
Sec-Fetch-Mode: cors
Sec-Fetch-Dest: empty
Referer: https://www.youtube.com/
Accept-Encoding: gzip, deflate
Accept-Language: en-US,en;q=0.9","HTTP/1.1 200 OK
Last-Modified: Mon, 04 Jan 2021 13:04:47 GMT
Content-Type: audio/webm
Date: Mon, 25 Jan 2021 15:36:03 GMT
Expires: Mon, 25 Jan 2021 15:36:03 GMT
Cache-Control: private, max-age=21299
Accept-Ranges: bytes
Content-Length: 65836
Connection: keep-alive
Alt-Svc: h3-29="":443""; ma=2592000,h3-T051="":443""; ma=2592000,h3-Q050="":443""; ma=2592000,h3-Q046="":443""; ma=2592000,h3-Q043="":443""; ma=2592000,quic="":443""; ma=2592000; v=""46,43""
Access-Control-Allow-Origin: https://www.youtube.com
Access-Control-Allow-Credentials: true
Timing-Allow-Origin: https://www.youtube.com
Access-Control-Expose-Headers: Client-Protocol, Content-Length, Content-Type, X-Bandwidth-Est, X-Bandwidth-Est2, X-Bandwidth-Est3, X-Bandwidth-App-Limited, X-Bandwidth-Est-App-Limited, X-Bandwidth-Est-Comp, X-Bandwidth-Avg, X-Head-Time-Millis, X-Head-Time-Sec, X-Head-Seqnum, X-Response-Itag, X-Restrict-Formats-Hint, X-Sequence-Num, X-Segment-Lmt, X-Walltime-Ms
Vary: Origin
Cross-Origin-Resource-Policy: cross-origin
X-Content-Type-Options: nosniff
Server: gvs 1.0"
"GET /v1/pages/Chc2LjEuMTcxNS4xNDQyL2VuIChHR0xMKRIkCYrE3GMorPI-EhkN8aNb4xIMc2VhcmNoX3F1ZXJ5GgR0ZXh0?alt=proto HTTP/1.1
Host: content-autofill.googleapis.com
Connection: close
X-Goog-Encode-Response-If-Executable: base64
X-Goog-Api-Key: dummytoken
Sec-Fetch-Site: none
Sec-Fetch-Mode: no-cors
Sec-Fetch-Dest: empty
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36
Accept-Encoding: gzip, deflate
Accept-Language: en-US,en;q=0.9","HTTP/1.1 400 Bad Request
Vary: Origin
Vary: X-Origin
Vary: Referer
Content-Type: application/x-protobuf
Date: Mon, 25 Jan 2021 15:36:03 GMT
Server: ESF
Cache-Control: private
X-XSS-Protection: 0
X-Frame-Options: SAMEORIGIN
X-Content-Type-Options: nosniff
Alt-Svc: h3-29="":443""; ma=2592000,h3-T051="":443""; ma=2592000,h3-Q050="":443""; ma=2592000,h3-Q046="":443""; ma=2592000,h3-Q043="":443""; ma=2592000,quic="":443""; ma=2592000; v=""46,43""
Connection: close
Content-Length: 166"
"GET /s/player/bfb74eaf/player_ias.vflset/en_US/captions.js HTTP/1.1
Host: www.youtube.com
Connection: close
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36
Accept: */*
Sec-Fetch-Site: same-origin
Sec-Fetch-Mode: no-cors
Sec-Fetch-Dest: script
Referer: https://www.youtube.com/watch?v=lubFDPi6tmM
Accept-Encoding: gzip, deflate
Accept-Language: en-US,en;q=0.9
Cookie: YSC=K4U0auZkH0Y; VISITOR_INFO1_LIVE=eUK2PC8HKm4; GPS=1; CONSENT=WP.28fc1d","HTTP/1.1 200 OK
Accept-Ranges: bytes
Vary: Accept-Encoding, Origin
Content-Type: text/javascript
Cross-Origin-Resource-Policy: cross-origin
Content-Length: 53677
Date: Sat, 23 Jan 2021 23:26:47 GMT
Expires: Sun, 23 Jan 2022 23:26:47 GMT
Last-Modified: Mon, 18 Jan 2021 01:14:41 GMT
X-Content-Type-Options: nosniff
Server: sffe
X-XSS-Protection: 0
Cache-Control: public, max-age=31536000
Age: 144556
Alt-Svc: h3-29="":443""; ma=2592000,h3-T051="":443""; ma=2592000,h3-Q050="":443""; ma=2592000,h3-Q046="":443""; ma=2592000,h3-Q043="":443""; ma=2592000,quic="":443""; ma=2592000; v=""46,43""
Connection: close"
